Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,AverageReturn_task_0,AverageReturn_task_last_0,AverageSuccess_task_last_0,z_mean_task_0,z_var_task_last_0,AverageReturn_task_1,AverageReturn_task_last_1,AverageSuccess_task_last_1,z_mean_task_1,z_var_task_last_1,AverageReturn_task_2,AverageReturn_task_last_2,AverageSuccess_task_last_2,z_mean_task_2,z_var_task_last_2,AverageReturn_task_3,AverageReturn_task_last_3,AverageSuccess_task_last_3,z_mean_task_3,z_var_task_last_3,AverageReturn_task_4,AverageReturn_task_last_4,AverageSuccess_task_last_4,z_mean_task_4,z_var_task_last_4,AverageReturn_task_5,AverageReturn_task_last_5,AverageSuccess_task_last_5,z_mean_task_5,z_var_task_last_5,AverageReturn_task_6,AverageReturn_task_last_6,AverageSuccess_task_last_6,z_mean_task_6,z_var_task_last_6,AverageReturn_task_7,AverageReturn_task_last_7,AverageSuccess_task_last_7,z_mean_task_7,z_var_task_last_7,AverageReturn_task_8,AverageReturn_task_last_8,AverageSuccess_task_last_8,z_mean_task_8,z_var_task_last_8,AverageReturn_task_9,AverageReturn_task_last_9,AverageSuccess_task_last_9,z_mean_task_9,z_var_task_last_9,Z mean eval,Z variance eval,Number of train steps total,Number of env steps total,Number of rollouts total,Epoch
0.021896329,0.024925644,133.8305,13.383051,98.57757,18.862728,-620.5121,618.6144,617.3644,4731.51,63.296143,620.2405,615.99286,4731.92,62.163147,-2.4817824,0.80450076,4.4549484,-7.3580213,0.08196347,0.28991058,1.6902437,-1.5671533,-0.16150942,0.06246365,-0.08046841,-0.61759865,458.2706440949011,457.55888511556634,0.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],1674.1661695575374,1676.025468904162,0.0,[-0.0090115   0.05046634 -0.04224412  0.01030694  0.07289892],[0.00027565 0.00024524 0.00028013 0.00026988 0.00026186],1404.8689604931267,1452.240141539688,0.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],2275.773941607456,1435.7357910033293,0.0,[-0.00909235  0.05041763 -0.04223666  0.01039947  0.07304762],[0.00027316 0.00024309 0.00027763 0.00026745 0.00025954],836.5586989427744,870.0382539889532,0.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],136.8227572602389,153.9420794766175,0.0,[ 0.00721419  0.05443997 -0.06640399 -0.00451472  0.03662385],[0.0004928  0.00043597 0.00049238 0.0004831  0.00046279],2551.904232816694,2028.0938047964705,0.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],3071.2885942860594,3066.0748754687643,1.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],12.460980192531137,11.813841499626351,0.0,[-0.33181104  0.9567077  -1.1310642   0.08673456  0.66966933],[0.0085468  0.00426115 0.00349809 0.00857136 0.00361773],273.4924549191545,274.06875800440247,0.0,[-0.00910637  0.05045946 -0.04247152  0.01038604  0.07318408],[0.00027295 0.00024287 0.00027745 0.00026723 0.00025934],0.016490337,0.00026396895,175000,1750000,0,175000
0.006331398,0.023758827,144.25328,14.425328,116.0029,37.574158,-632.0611,631.3818,572.3287,4730.0283,62.43814,630.0209,570.5897,4729.331,61.74021,-2.4287076,0.8549784,2.9917622,-6.714108,0.08211014,0.32107738,1.500107,-1.5027219,-0.16908371,0.058728613,-0.061631486,-0.57191277,457.71794318848225,459.47748819891444,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],1366.5012642275726,1420.9936503354234,0.0,[-0.00588072  0.05363017 -0.04397405  0.0091115   0.07974376],[0.00026959 0.00023875 0.0002794  0.00026844 0.00026002],891.9616010644426,976.5415029001636,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],2989.6817067746997,2920.514858394885,1.0,[-0.00598693  0.05363337 -0.04422015  0.00920015  0.08008092],[0.00026689 0.00023638 0.00027667 0.00026574 0.00025746],1252.857918017274,1220.685940952636,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],329.4608895908006,363.6146081443189,0.0,[-0.00521451  0.0522134  -0.0358758   0.00877199  0.07387698],[0.00028622 0.00025426 0.00029512 0.00028572 0.0002758 ],1938.9547167142093,2113.342103582577,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],2133.761373128181,2070.5910343184055,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],10.732892949322661,10.276970579639638,0.0,[-0.265362    1.1735002  -1.3471489   0.11617509  0.7139366 ],[0.00939575 0.00462176 0.00380782 0.00946643 0.00391275],268.830716359593,267.8339916879066,0.0,[-0.00598794  0.05363765 -0.04424386  0.009199    0.08009445],[0.00026687 0.00023636 0.00027665 0.00026572 0.00025744],0.01853986,0.00026060778,180000,1800000,0,180000
-0.07406899,0.019153219,156.74698,15.674698,2101.4778,539.78864,-695.27,699.8628,750.1972,4709.0957,66.93274,679.19916,731.57697,4630.216,62.27482,-2.446466,0.8537926,5.1985903,-6.437543,0.042789377,0.31268942,1.6338401,-1.5829362,-0.16663812,0.058475338,-0.05950875,-0.5740054,555.2817411672753,458.7608890483849,0.0,[-0.00494268  0.05266722 -0.04475521  0.00985467  0.08283268],[0.00026278 0.00022902 0.00027619 0.00026296 0.00025589],1425.3774680322329,1448.8447407203998,0.0,[-0.00483739  0.05264403 -0.04455438  0.00977573  0.08249024],[0.00026501 0.00023096 0.00027848 0.00026521 0.00025804],985.0417964629249,986.346908976957,0.0,[-0.00494268  0.05266722 -0.04475521  0.00985467  0.08283268],[0.00026278 0.00022902 0.00027619 0.00026296 0.00025589],2732.808462655814,3130.571335997487,1.0,[-0.00493589  0.05264379 -0.04462465  0.00986243  0.08276056],[0.00026288 0.00022913 0.00027628 0.00026307 0.000256  ],1017.7908448400872,1129.7811687846258,0.0,[-0.00466208  0.0492966  -0.03457817  0.0100384   0.07705554],[0.00027629 0.00024098 0.00028769 0.00027812 0.00026815],122.00371768115834,81.83031933778895,0.0,[ 0.01770716  0.05198374 -0.07913201 -0.00979691  0.02495094],[0.00051906 0.0004489  0.00053149 0.00052055 0.00049662],4186.0782050048265,4301.153952205003,1.0,[-0.00494268  0.05266722 -0.04475521  0.00985467  0.08283268],[0.00026278 0.00022902 0.00027619 0.00026296 0.00025589],2434.6838652345564,2910.0515546593715,1.0,[-0.00494268  0.05266722 -0.04475521  0.00985467  0.08283268],[0.00026278 0.00022902 0.00027619 0.00026296 0.00025589],11.323048443202318,10.640317119000247,0.0,[-0.18880732  1.0687499  -1.117665    0.07286157  0.5552373 ],[0.00872323 0.00410513 0.0034621  0.00878725 0.00359185],273.788809263824,275.2901442217803,0.0,[-0.00494268  0.05266722 -0.04475521  0.00985467  0.08283268],[0.00026278 0.00022902 0.00027619 0.00026296 0.00025589],0.019131336,0.00025736992,185000,1850000,0,185000
0.06482518,0.019480508,147.91254,14.791254,147.24059,38.798813,-689.1036,686.82104,664.268,4687.481,87.045685,686.7748,662.9352,4680.9443,85.19856,-2.407197,0.9033321,4.25298,-7.0025744,0.10430288,0.32265344,1.7606875,-1.5653619,-0.1672341,0.064646,-0.091213435,-0.58981436,452.40747068847037,456.1739496802074,0.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],1522.1782374019906,1572.011945036375,0.0,[-0.00472691  0.05474948 -0.04583436  0.00838791  0.08710253],[0.00026128 0.00022303 0.00027748 0.00026309 0.00025476],1426.178220723453,1518.0432104700542,0.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],3155.867697396227,3207.030399145153,1.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],1499.1721166391235,1806.0538106873191,0.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],61.606412629956424,66.01359872589751,0.0,[ 0.01797279  0.04738323 -0.03870031 -0.01128581  0.01278206],[0.00059619 0.00049082 0.00058372 0.00060674 0.00055272],2493.80181475358,2121.26519735172,0.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],2930.0422547769504,3377.0610703974844,1.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],10.268982413924299,8.86212958928794,0.0,[-0.10021417  0.9589625  -0.97321486  0.02557822  0.42208838],[0.00798979 0.00350223 0.00311844 0.0080537  0.00326348],260.2091868824812,261.32613989199336,0.0,[-0.00483181  0.0547512  -0.04600858  0.00847668  0.08746666],[0.00025906 0.00022115 0.00027518 0.00026085 0.00025263],0.019970829,0.00025377484,190000,1900000,0,190000
0.014389062,0.013780668,157.32724,15.732724,139.96356,40.514984,-630.48236,630.20056,515.9311,4297.2793,54.02812,629.4281,515.04474,4284.1973,60.305115,-2.3430657,0.9552301,3.719768,-6.548305,0.1060575,0.3591498,1.7933798,-1.562938,-0.17802945,0.0675271,-0.08539125,-0.71690863,462.39830837487443,463.70403228956917,0.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],1471.0566084116892,1483.768613980275,0.0,[-0.00464615  0.055898   -0.04739091  0.00812247  0.09041132],[0.00025919 0.00021664 0.00027689 0.00025688 0.00025338],1017.7830024645344,1054.1878257685212,0.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],2825.31294135533,3167.8653998064074,1.0,[-0.00473714  0.05586237 -0.0472379   0.00822257  0.09063148],[0.00025734 0.00021517 0.00027496 0.00025507 0.00025163],1796.368540143162,1303.287523770304,0.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],92.50169372745216,36.58719336108435,0.0,[ 0.03446756  0.02986429 -0.10806719 -0.02603966 -0.01510443],[0.00083551 0.00064139 0.00076244 0.00083642 0.00073074],2448.270051270502,1990.4906866992435,0.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],2834.512073401993,3349.3785509005747,1.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],8.035702687232446,8.011571414825026,0.0,[-0.09870128  1.2686105  -1.2733732   0.04577179  0.41624933],[0.00973549 0.00419722 0.00378534 0.0097083  0.0038987 ],279.3585985183352,278.1340056122225,0.0,[-0.00475038  0.0559104  -0.04756532  0.00820897  0.09079813],[0.00025712 0.00021493 0.00027475 0.00025483 0.00025139],0.02052036,0.00025060534,195000,1950000,0,195000
-0.11764498,0.018087747,149.2612,14.92612,126.31714,44.344772,-491.8006,493.4406,418.88895,4266.477,41.55734,494.74527,418.07648,4267.796,10.43586,-2.35804,0.96261823,4.9531198,-7.0263824,0.091644496,0.35625616,1.7003887,-1.6687782,-0.17272095,0.06491982,-0.092768535,-0.61811703,455.2765818287282,457.0522966585217,0.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],1480.838029016534,1486.4744887564968,0.0,[-0.00536028  0.05673983 -0.04872998  0.008095    0.09145276],[0.00025571 0.0002125  0.00027639 0.00025103 0.0002522 ],1152.7270457017007,1198.845571889853,0.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],2759.622767445969,3162.5190700591065,1.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],1421.2259285614036,1614.845735268294,0.0,[-0.00583269  0.0571609  -0.05089571  0.00827824  0.09260533],[0.00025871 0.00021284 0.00027665 0.00025411 0.00025284],113.35626160052011,31.464702320094236,0.0,[ 0.02727394  0.06107558 -0.10932481 -0.01978658 -0.0167586 ],[0.00058849 0.00048455 0.0006203  0.00057856 0.00056975],1975.4100944691272,1965.0111496666373,0.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],3061.865207391391,3572.2867458667943,1.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],6.665330965301595,6.183870131065961,0.0,[-0.00914819  1.326343   -1.4452565  -0.05539614  0.18659751],[0.01081308 0.00487086 0.00434356 0.01073982 0.00441102],269.31860108346956,271.656138097966,0.0,[-0.00546239  0.05675031 -0.04883934  0.00818002  0.09185268],[0.0002537  0.00021085 0.00027427 0.00024906 0.00025025],0.020496255,0.00024762645,200000,2000000,0,200000
0.047203355,0.026353916,148.94263,14.894263,174.07672,46.63966,-720.2865,718.6934,680.4759,4722.526,60.833374,721.05774,682.78955,4740.436,64.56665,-2.4466429,0.87580764,4.0044436,-7.071718,0.08447896,0.310275,1.8143914,-1.8916001,-0.16966456,0.05570984,-0.0714858,-0.66176915,528.8157165836766,467.8170272711597,0.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],1470.9391441319287,1478.50948705654,0.0,[-0.00532612  0.0573141  -0.05015706  0.00747811  0.09284135],[0.00025266 0.00020787 0.00027538 0.00024583 0.00025017],1058.6464377327,1100.9889163387272,0.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],2403.014734258047,2769.130400510307,1.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],766.4419400514242,812.8716267209741,0.0,[-0.00641856  0.0588861  -0.05788986  0.00786108  0.09563367],[0.00026742 0.0002146  0.00028367 0.00026058 0.00025891],337.99177699233445,397.2718438380284,0.0,[-0.0045015   0.05669402 -0.04970451  0.00695989  0.0899557 ],[0.00026348 0.00021613 0.00028583 0.00025653 0.00026011],2720.900459417553,2093.4168296482167,0.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],2974.2838445074285,3489.83468161946,1.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],9.994398194498764,10.961179290668241,0.0,[-0.09721644  1.1643131  -1.256433    0.05611445  0.28866422],[0.00939551 0.00404926 0.00380662 0.00946558 0.00381678],275.460625849742,274.4326485181031,0.0,[-0.00544017  0.05735039 -0.05021007  0.00755838  0.09328537],[0.00025068 0.00020626 0.00027328 0.00024389 0.00024824],0.020508781,0.00024446842,205000,2050000,0,205000
-0.055354685,0.022178367,156.88928,15.688929,171.16216,57.376034,-602.20874,601.0318,624.9483,4686.02,48.1261,603.6414,626.2938,4690.7734,46.81653,-2.4143758,0.91603017,3.637424,-7.3190126,0.031138651,0.33225706,1.8288629,-1.68186,-0.17566375,0.064804435,-0.052271307,-0.6077033,448.5031641129188,450.4665652904933,0.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],1621.0804112562926,1661.406457360625,0.0,[-0.00221722  0.06075688 -0.05185191  0.00564441  0.09393774],[0.00025267 0.00020364 0.00027471 0.00024366 0.00024869],1025.8971343106575,1082.3146707878575,0.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],2705.467044575766,3118.222814266135,1.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],619.8632134005645,639.0042906094478,0.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],109.67766567591995,112.330083956567,0.0,[ 0.00397034  0.05885109 -0.04248025  0.00101892  0.06501127],[0.00038131 0.00029998 0.00039937 0.00037    0.00036645],2406.693699216775,2091.8323530508583,0.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],3006.081922475632,3487.069866554663,1.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],6.9355228680135035,6.586551982836636,0.0,[-0.00704771  1.3102393  -1.3843364   0.01765062  0.12202762],[0.01038568 0.00474558 0.00488579 0.0106034  0.00434615],274.4307600533753,271.36345535215634,0.0,[-0.00238724  0.06080437 -0.05201926  0.00575671  0.09461842],[0.00025033 0.00020179 0.00027226 0.00024138 0.00024644],0.0213546,0.00024244173,210000,2100000,0,210000
-0.053405724,0.0155323865,161.52773,16.152773,341.04672,64.139404,-614.1531,607.5231,628.3824,4204.5728,64.58325,611.67847,628.30457,4199.049,57.47054,-2.3501534,0.9896216,4.2261233,-7.3860455,0.07129874,0.36776164,2.1610255,-1.748741,-0.18420663,0.077971525,-0.078349575,-0.6459622,452.6055439651998,454.7451378779955,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],1422.1107655811784,1473.718143276176,0.0,[-0.00138408  0.06857671 -0.05289862  0.00556945  0.09311447],[0.00025052 0.00019941 0.00027132 0.00023453 0.00024622],926.745905889491,1020.5442216279803,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],2791.7417611237947,3254.544750362774,1.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],451.4932336232404,475.1259713710596,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],661.2092006554766,726.0539770323273,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],2531.921988785584,2090.5587411277934,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],2941.068225778577,3435.26901634653,1.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],7.703022006094045,7.995054730488418,0.0,[-0.04530361  1.2165766  -1.3979136   0.0355165   0.1063703 ],[0.00924969 0.00418919 0.00487401 0.00986259 0.00401594],266.4936497135726,269.14158132668007,0.0,[-0.00153642  0.06860507 -0.05292615  0.0056696   0.0938284 ],[0.00024848 0.00019776 0.00026913 0.0002326  0.0002442 ],0.0227281,0.00023843418,215000,2150000,0,215000
-0.03324873,0.013304259,161.2649,16.12649,441.4342,159.03058,-772.75854,772.00116,742.0438,4701.4937,84.08035,769.02637,742.9169,4728.033,77.000916,-2.3516226,0.9439813,3.958331,-6.628975,0.08240024,0.36224854,1.7161827,-1.6994692,-0.184422,0.07634755,-0.075456575,-0.619584,448.3104750603363,450.40207037588794,0.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],1503.6980011784137,1503.716697248481,0.0,[-0.00201778  0.07355163 -0.05420005  0.00388291  0.09222329],[0.00025165 0.00019653 0.00026904 0.00023093 0.00024332],1460.3909140502412,1565.6184925984621,0.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],2955.8701413996155,2985.105101439552,1.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],629.1441167431485,692.6884833423209,0.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],163.13972141560373,143.0809603350084,0.0,[-0.00412171  0.07322264 -0.04700577  0.00400393  0.08800726],[0.00029478 0.00022869 0.00031138 0.00027129 0.00028313],4231.7585579246725,4311.463807276341,1.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],3257.7943672525957,3434.2555010503424,1.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],11.129222087063093,10.02422215072155,0.0,[ 0.1157621   0.82045084 -0.8561849  -0.05684404  0.05059002],[0.00657513 0.00279984 0.00363925 0.00762504 0.00298531],269.70241340707497,269.2220764134626,0.0,[-0.00213097  0.07361219 -0.05434772  0.00395644  0.09277015],[0.00024976 0.00019507 0.00026709 0.00022917 0.00024152],0.022772018,0.00023652278,220000,2200000,0,220000
-0.09611108,0.0169072,170.15195,17.015196,187.58212,60.67285,-778.43164,778.4594,825.7269,4652.8916,25.126257,779.75214,825.2725,4644.451,21.068691,-2.3596256,0.99488145,4.5686507,-7.398781,0.07418141,0.35212234,1.7474568,-1.6640394,-0.18039165,0.070412934,-0.07372415,-0.62169045,448.499964260511,454.6022211442765,0.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],1516.7363406361244,1483.65976724953,0.0,"[ 1.5311101e-05  7.8669108e-02 -5.5001661e-02  4.1588279e-03
  9.1430940e-02]",[0.00025462 0.00019322 0.00026636 0.00022802 0.0002416 ],969.4694399679815,962.1033155269931,0.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],3219.080589456609,3206.485978313021,1.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],1206.2928191559702,1340.4916327548394,0.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],98.8493525101703,21.28863341086096,0.0,[ 0.05274012  0.0725091  -0.17199424 -0.03577578 -0.20840059],[0.00084879 0.00064509 0.00086331 0.00076328 0.00078523],3661.8154654762693,3999.321361549335,1.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],3043.391430049982,3452.5640316916542,1.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],10.2247805694142,10.11000541041919,0.0,[ 0.07797373  0.96781874 -1.0617654  -0.02074381  0.04271098],[0.00642564 0.00292529 0.00390107 0.00791421 0.0029891 ],248.97812266898168,253.1644009752047,0.0,"[-4.7313853e-05  7.8761414e-02 -5.5092920e-02  4.2166114e-03
  9.2026569e-02]",[0.00025307 0.00019199 0.00026475 0.0002266  0.00024008],0.023972873,0.00023529698,225000,2250000,0,225000
0.02957021,0.017058704,166.82596,16.682596,158.45992,119.09286,-720.2346,720.58655,648.8416,4623.4136,57.106827,723.7892,655.2158,4653.536,54.25372,-2.3617864,0.9702843,4.0570073,-7.8036327,0.08595911,0.36492804,1.9693158,-1.9489195,-0.18967569,0.06955343,-0.08494103,-0.640782,448.3424333495634,449.5386640177697,0.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],1452.1866114191273,1485.7400350106923,0.0,[-0.00116153  0.08295794 -0.05611314  0.003932    0.08900739],[0.00025498 0.00019072 0.00026412 0.00022471 0.00024007],1125.3101528473965,1186.3117524430838,0.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],1710.3339317452692,2059.878567359708,1.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],383.6265701414458,309.4188351186721,0.0,[ 0.00170613  0.08085687 -0.06514069  0.00177747  0.07053904],[0.00028855 0.00021602 0.00029784 0.00025471 0.00027079],237.4540465390459,380.9320196602797,0.0,[ 0.00010024  0.08255583 -0.05976232  0.00271312  0.0783886 ],[0.00027598 0.00020631 0.0002852  0.00024332 0.00025942],3672.8598281701707,3074.143535088097,1.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],3085.0933860622404,3392.63141547261,1.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],8.694341153243721,8.7219135448524,0.0,[ 0.18691035  1.131515   -1.0630707  -0.09647346 -0.04251856],[0.00651953 0.00314361 0.00396425 0.00866282 0.0031389 ],245.4007525756143,242.57104288856561,0.0,[-0.00122042  0.08301237 -0.056129    0.00399979  0.08968561],[0.00025336 0.00018947 0.00026245 0.00022326 0.00023852],0.02386967,0.00023341153,230000,2300000,0,230000
